Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
19.0101	callee	0	1235	FullDelay	0.00401837	4018.37	1	2
19.0188	caller	0	1431	LastDelay	0.00401837	4018.37	1	2
19.0188	caller	0	1431	FullDelay	0.00401837	4018.37	1	2
19.0229	callee	0	1236	LastDelay	0.00401837	4018.37	1	2
19.0229	callee	0	1236	FullDelay	0.00401837	4018.37	1	2
19.0272	callee	0	1237	LastDelay	0.00401837	4018.37	1	2
19.0272	callee	0	1237	FullDelay	0.00401837	4018.37	1	2
19.0374	callee	0	1238	LastDelay	0.00401837	4018.37	1	2
19.0374	callee	0	1238	FullDelay	0.00401837	4018.37	1	2
19.0388	caller	0	1432	LastDelay	0.00401837	4018.37	1	2
19.0388	caller	0	1432	FullDelay	0.00401837	4018.37	1	2
19.0408	callee	0	1239	LastDelay	0.00401837	4018.37	1	2
19.0408	callee	0	1239	FullDelay	0.00401837	4018.37	1	2
19.0429	callee	0	1240	LastDelay	0.00401837	4018.37	1	2
19.0429	callee	0	1240	FullDelay	0.00401837	4018.37	1	2
19.0442	callee	0	1241	LastDelay	0.00401837	4018.37	1	2
19.0442	callee	0	1241	FullDelay	0.00401837	4018.37	1	2
19.0502	callee	0	1242	LastDelay	0.00401837	4018.37	1	2
19.0502	callee	0	1242	FullDelay	0.00401837	4018.37	1	2
19.0504	caller	0	1433	LastDelay	0.00401837	4018.37	1	2
19.0504	caller	0	1433	FullDelay	0.00401837	4018.37	1	2
19.0613	callee	0	1243	LastDelay	0.00401837	4018.37	1	2
19.0613	callee	0	1243	FullDelay	0.00401837	4018.37	1	2
19.0669	callee	0	1244	LastDelay	0.00401837	4018.37	1	2
19.0669	callee	0	1244	FullDelay	0.00401837	4018.37	1	2
19.0702	callee	0	1245	LastDelay	0.00401837	4018.37	1	2
19.0702	callee	0	1245	FullDelay	0.00401837	4018.37	1	2
19.0702	caller	0	1434	LastDelay	0.00401837	4018.37	1	2
19.0702	caller	0	1434	FullDelay	0.00401837	4018.37	1	2
19.0718	caller	0	1435	LastDelay	0.00401837	4018.37	1	2
19.0718	caller	0	1435	FullDelay	0.00401837	4018.37	1	2
19.0903	caller	0	1436	LastDelay	0.00401837	4018.37	1	2
19.0903	caller	0	1436	FullDelay	0.00401837	4018.37	1	2
19.0915	callee	0	1246	LastDelay	0.00401837	4018.37	1	2
19.0915	callee	0	1246	FullDelay	0.00401837	4018.37	1	2
19.0971	callee	0	1247	LastDelay	0.00401837	4018.37	1	2
19.0971	callee	0	1247	FullDelay	0.00401837	4018.37	1	2
19.0977	caller	0	1437	LastDelay	0.00401837	4018.37	1	2
19.0977	caller	0	1437	FullDelay	0.00401837	4018.37	1	2
19.1032	callee	0	1248	LastDelay	0.00401837	4018.37	1	2
19.1032	callee	0	1248	FullDelay	0.00401837	4018.37	1	2
19.1051	caller	0	1438	LastDelay	0.00401837	4018.37	1	2
19.1051	caller	0	1438	FullDelay	0.00401837	4018.37	1	2
19.1211	caller	0	1439	LastDelay	0.00401837	4018.37	1	2
19.1211	caller	0	1439	FullDelay	0.00401837	4018.37	1	2
19.1303	callee	0	1249	LastDelay	0.00401837	4018.37	1	2
19.1303	callee	0	1249	FullDelay	0.00401837	4018.37	1	2
19.131	caller	0	1440	LastDelay	0.00401837	4018.37	1	2
19.131	caller	0	1440	FullDelay	0.00401837	4018.37	1	2
19.1423	caller	0	1441	LastDelay	0.00401837	4018.37	1	2
19.1423	caller	0	1441	FullDelay	0.00401837	4018.37	1	2
19.1539	callee	0	1250	LastDelay	0.00401837	4018.37	1	2
19.1539	callee	0	1250	FullDelay	0.00401837	4018.37	1	2
19.1622	caller	0	1442	LastDelay	0.00401837	4018.37	1	2
19.1622	caller	0	1442	FullDelay	0.00401837	4018.37	1	2
19.1667	callee	0	1251	LastDelay	0.00401837	4018.37	1	2
19.1667	callee	0	1251	FullDelay	0.00401837	4018.37	1	2
19.1682	callee	0	1252	LastDelay	0.00401837	4018.37	1	2
19.1682	callee	0	1252	FullDelay	0.00401837	4018.37	1	2
19.1732	callee	0	1253	LastDelay	0.00401837	4018.37	1	2
19.1732	callee	0	1253	FullDelay	0.00401837	4018.37	1	2
19.1741	callee	0	1254	LastDelay	0.00401837	4018.37	1	2
19.1741	callee	0	1254	FullDelay	0.00401837	4018.37	1	2
19.1795	caller	0	1443	LastDelay	0.00401837	4018.37	1	2
19.1795	caller	0	1443	FullDelay	0.00401837	4018.37	1	2
19.1814	caller	0	1444	LastDelay	0.00401837	4018.37	1	2
19.1814	caller	0	1444	FullDelay	0.00401837	4018.37	1	2
19.182	callee	0	1255	LastDelay	0.00401837	4018.37	1	2
19.182	callee	0	1255	FullDelay	0.00401837	4018.37	1	2
19.183	callee	0	1256	LastDelay	0.00401837	4018.37	1	2
19.183	callee	0	1256	FullDelay	0.00401837	4018.37	1	2
19.1883	caller	0	1445	LastDelay	0.00401837	4018.37	1	2
19.1883	caller	0	1445	FullDelay	0.00401837	4018.37	1	2
19.1968	caller	0	1446	LastDelay	0.00401837	4018.37	1	2
19.1968	caller	0	1446	FullDelay	0.00401837	4018.37	1	2
19.1982	caller	0	1447	LastDelay	0.00401837	4018.37	1	2
19.1982	caller	0	1447	FullDelay	0.00401837	4018.37	1	2
19.1997	caller	0	1448	LastDelay	0.00401837	4018.37	1	2
19.1997	caller	0	1448	FullDelay	0.00401837	4018.37	1	2
19.2152	caller	0	1449	LastDelay	0.00401837	4018.37	1	2
19.2152	caller	0	1449	FullDelay	0.00401837	4018.37	1	2
19.2261	callee	0	1257	LastDelay	0.00401837	4018.37	1	2
19.2261	callee	0	1257	FullDelay	0.00401837	4018.37	1	2
19.2279	callee	0	1258	LastDelay	0.00401837	4018.37	1	2
19.2279	callee	0	1258	FullDelay	0.00401837	4018.37	1	2
19.2305	caller	0	1450	LastDelay	0.00401837	4018.37	1	2
19.2305	caller	0	1450	FullDelay	0.00401837	4018.37	1	2
19.2482	caller	0	1451	LastDelay	0.00401837	4018.37	1	2
19.2482	caller	0	1451	FullDelay	0.00401837	4018.37	1	2
19.2534	caller	0	1452	LastDelay	0.00401837	4018.37	1	2
19.2534	caller	0	1452	FullDelay	0.00401837	4018.37	1	2
19.2596	callee	0	1259	LastDelay	0.00401837	4018.37	1	2
19.2596	callee	0	1259	FullDelay	0.00401837	4018.37	1	2
19.2686	callee	0	1260	LastDelay	0.00401837	4018.37	1	2
19.2686	callee	0	1260	FullDelay	0.00401837	4018.37	1	2
19.2711	caller	0	1453	LastDelay	0.00401837	4018.37	1	2
19.2711	caller	0	1453	FullDelay	0.00401837	4018.37	1	2
19.2722	caller	0	1454	LastDelay	0.00401837	4018.37	1	2
19.2722	caller	0	1454	FullDelay	0.00401837	4018.37	1	2
19.2773	callee	0	1261	LastDelay	0.00401837	4018.37	1	2
19.2773	callee	0	1261	FullDelay	0.00401837	4018.37	1	2
19.2828	callee	0	1262	LastDelay	0.00401837	4018.37	1	2
19.2828	callee	0	1262	FullDelay	0.00401837	4018.37	1	2
19.2836	caller	0	1455	LastDelay	0.00401837	4018.37	1	2
19.2836	caller	0	1455	FullDelay	0.00401837	4018.37	1	2
19.2894	caller	0	1456	LastDelay	0.00401837	4018.37	1	2
19.2894	caller	0	1456	FullDelay	0.00401837	4018.37	1	2
19.2946	caller	0	1457	LastDelay	0.00401837	4018.37	1	2
19.2946	caller	0	1457	FullDelay	0.00401837	4018.37	1	2
19.2965	callee	0	1263	LastDelay	0.00401837	4018.37	1	2
19.2965	callee	0	1263	FullDelay	0.00401837	4018.37	1	2
19.3112	caller	0	1458	LastDelay	0.00401837	4018.37	1	2
19.3112	caller	0	1458	FullDelay	0.00401837	4018.37	1	2
19.3179	caller	0	1459	LastDelay	0.00401837	4018.37	1	2
19.3179	caller	0	1459	FullDelay	0.00401837	4018.37	1	2
19.3212	callee	0	1264	LastDelay	0.00401837	4018.37	1	2
19.3212	callee	0	1264	FullDelay	0.00401837	4018.37	1	2
19.3233	caller	0	1460	LastDelay	0.00401837	4018.37	1	2
19.3233	caller	0	1460	FullDelay	0.00401837	4018.37	1	2
19.324	caller	0	1461	LastDelay	0.00401837	4018.37	1	2
19.324	caller	0	1461	FullDelay	0.00401837	4018.37	1	2
19.3324	callee	0	1265	LastDelay	0.00401837	4018.37	1	2
19.3324	callee	0	1265	FullDelay	0.00401837	4018.37	1	2
19.3345	caller	0	1462	LastDelay	0.00401837	4018.37	1	2
19.3345	caller	0	1462	FullDelay	0.00401837	4018.37	1	2
19.3462	caller	0	1463	LastDelay	0.00401837	4018.37	1	2
19.3462	caller	0	1463	FullDelay	0.00401837	4018.37	1	2
19.3513	callee	0	1266	LastDelay	0.00401837	4018.37	1	2
19.3513	callee	0	1266	FullDelay	0.00401837	4018.37	1	2
19.3522	callee	0	1267	LastDelay	0.00401837	4018.37	1	2
19.3522	callee	0	1267	FullDelay	0.00401837	4018.37	1	2
19.3555	callee	0	1268	LastDelay	0.00401837	4018.37	1	2
19.3555	callee	0	1268	FullDelay	0.00401837	4018.37	1	2
19.3563	caller	0	1464	LastDelay	0.00401837	4018.37	1	2
19.3563	caller	0	1464	FullDelay	0.00401837	4018.37	1	2
19.3624	callee	0	1269	LastDelay	0.00401837	4018.37	1	2
19.3624	callee	0	1269	FullDelay	0.00401837	4018.37	1	2
19.3632	callee	0	1270	LastDelay	0.00401837	4018.37	1	2
19.3632	callee	0	1270	FullDelay	0.00401837	4018.37	1	2
19.3671	callee	0	1271	LastDelay	0.00401837	4018.37	1	2
19.3671	callee	0	1271	FullDelay	0.00401837	4018.37	1	2
19.3726	caller	0	1465	LastDelay	0.00401837	4018.37	1	2
19.3726	caller	0	1465	FullDelay	0.00401837	4018.37	1	2
19.3755	callee	0	1272	LastDelay	0.00401837	4018.37	1	2
19.3755	callee	0	1272	FullDelay	0.00401837	4018.37	1	2
19.3797	callee	0	1273	LastDelay	0.00401837	4018.37	1	2
19.3797	callee	0	1273	FullDelay	0.00401837	4018.37	1	2
19.3846	callee	0	1274	LastDelay	0.00401837	4018.37	1	2
19.3846	callee	0	1274	FullDelay	0.00401837	4018.37	1	2
19.387	caller	0	1466	LastDelay	0.00401837	4018.37	1	2
19.387	caller	0	1466	FullDelay	0.00401837	4018.37	1	2
19.3889	callee	0	1275	LastDelay	0.00401837	4018.37	1	2
19.3889	callee	0	1275	FullDelay	0.00401837	4018.37	1	2
19.3938	caller	0	1467	LastDelay	0.00401837	4018.37	1	2
19.3938	caller	0	1467	FullDelay	0.00401837	4018.37	1	2
19.397	callee	0	1276	LastDelay	0.00401837	4018.37	1	2
19.397	callee	0	1276	FullDelay	0.00401837	4018.37	1	2
19.4091	caller	0	1468	LastDelay	0.00401837	4018.37	1	2
19.4091	caller	0	1468	FullDelay	0.00401837	4018.37	1	2
19.4156	callee	0	1277	LastDelay	0.00401837	4018.37	1	2
19.4156	callee	0	1277	FullDelay	0.00401837	4018.37	1	2
19.4161	caller	0	1469	LastDelay	0.00401837	4018.37	1	2
19.4161	caller	0	1469	FullDelay	0.00401837	4018.37	1	2
19.4171	callee	0	1278	LastDelay	0.00401837	4018.37	1	2
19.4171	callee	0	1278	FullDelay	0.00401837	4018.37	1	2
19.4227	callee	0	1279	LastDelay	0.00401837	4018.37	1	2
19.4227	callee	0	1279	FullDelay	0.00401837	4018.37	1	2
19.4258	caller	0	1470	LastDelay	0.00401837	4018.37	1	2
19.4258	caller	0	1470	FullDelay	0.00401837	4018.37	1	2
19.4308	caller	0	1471	LastDelay	0.00401837	4018.37	1	2
19.4308	caller	0	1471	FullDelay	0.00401837	4018.37	1	2
19.4308	caller	0	1472	LastDelay	0.00402414	4024.14	1	2
19.4308	caller	0	1472	FullDelay	0.00402414	4024.14	1	2
19.4362	callee	0	1280	LastDelay	0.00401837	4018.37	1	2
19.4362	callee	0	1280	FullDelay	0.00401837	4018.37	1	2
19.4381	callee	0	1281	LastDelay	0.00401837	4018.37	1	2
19.4381	callee	0	1281	FullDelay	0.00401837	4018.37	1	2
19.4422	caller	0	1473	LastDelay	0.00401837	4018.37	1	2
19.4422	caller	0	1473	FullDelay	0.00401837	4018.37	1	2
19.4482	callee	0	1282	LastDelay	0.00401837	4018.37	1	2
19.4482	callee	0	1282	FullDelay	0.00401837	4018.37	1	2
19.4526	callee	0	1283	LastDelay	0.00401837	4018.37	1	2
19.4526	callee	0	1283	FullDelay	0.00401837	4018.37	1	2
19.4613	caller	0	1474	LastDelay	0.00401837	4018.37	1	2
19.4613	caller	0	1474	FullDelay	0.00401837	4018.37	1	2
19.4615	caller	0	1475	LastDelay	0.00401837	4018.37	1	2
19.4615	caller	0	1475	FullDelay	0.00401837	4018.37	1	2
19.4638	callee	0	1284	LastDelay	0.00401837	4018.37	1	2
19.4638	callee	0	1284	FullDelay	0.00401837	4018.37	1	2
19.4684	caller	0	1476	LastDelay	0.00401837	4018.37	1	2
19.4684	caller	0	1476	FullDelay	0.00401837	4018.37	1	2
19.4687	caller	0	1477	LastDelay	0.00401837	4018.37	1	2
19.4687	caller	0	1477	FullDelay	0.00401837	4018.37	1	2
19.4742	callee	0	1285	LastDelay	0.00401837	4018.37	1	2
19.4742	callee	0	1285	FullDelay	0.00401837	4018.37	1	2
19.4768	caller	0	1478	LastDelay	0.00401837	4018.37	1	2
19.4768	caller	0	1478	FullDelay	0.00401837	4018.37	1	2
19.4794	callee	0	1286	LastDelay	0.00401837	4018.37	1	2
19.4794	callee	0	1286	FullDelay	0.00401837	4018.37	1	2
19.4911	callee	0	1287	LastDelay	0.00401837	4018.37	1	2
19.4911	callee	0	1287	FullDelay	0.00401837	4018.37	1	2
19.4926	callee	0	1288	LastDelay	0.00401837	4018.37	1	2
19.4926	callee	0	1288	FullDelay	0.00401837	4018.37	1	2
19.493	callee	0	1289	LastDelay	0.00401837	4018.37	1	2
19.493	callee	0	1289	FullDelay	0.00401837	4018.37	1	2
19.4967	caller	0	1479	LastDelay	0.00401837	4018.37	1	2
19.4967	caller	0	1479	FullDelay	0.00401837	4018.37	1	2
19.4968	callee	0	1290	LastDelay	0.00401837	4018.37	1	2
19.4968	callee	0	1290	FullDelay	0.00401837	4018.37	1	2
19.4987	caller	0	1480	LastDelay	0.00401837	4018.37	1	2
19.4987	caller	0	1480	FullDelay	0.00401837	4018.37	1	2
19.5039	caller	0	1481	LastDelay	0.00401837	4018.37	1	2
19.5039	caller	0	1481	FullDelay	0.00401837	4018.37	1	2
19.5057	callee	0	1291	LastDelay	0.00401837	4018.37	1	2
19.5057	callee	0	1291	FullDelay	0.00401837	4018.37	1	2
19.5057	caller	0	1482	LastDelay	0.00401837	4018.37	1	2
19.5057	caller	0	1482	FullDelay	0.00401837	4018.37	1	2
19.5066	callee	0	1292	LastDelay	0.00401837	4018.37	1	2
19.5066	callee	0	1292	FullDelay	0.00401837	4018.37	1	2
19.5068	callee	0	1293	LastDelay	0.00401837	4018.37	1	2
19.5068	callee	0	1293	FullDelay	0.00401837	4018.37	1	2
19.5095	callee	0	1294	LastDelay	0.00401837	4018.37	1	2
19.5095	callee	0	1294	FullDelay	0.00401837	4018.37	1	2
19.5097	callee	0	1295	LastDelay	0.00401837	4018.37	1	2
19.5097	callee	0	1295	FullDelay	0.00401837	4018.37	1	2
19.5145	callee	0	1296	LastDelay	0.00401837	4018.37	1	2
19.5145	callee	0	1296	FullDelay	0.00401837	4018.37	1	2
19.5204	callee	0	1297	LastDelay	0.00401837	4018.37	1	2
19.5204	callee	0	1297	FullDelay	0.00401837	4018.37	1	2
19.5214	caller	0	1483	LastDelay	0.00401837	4018.37	1	2
19.5214	caller	0	1483	FullDelay	0.00401837	4018.37	1	2
19.5258	caller	0	1484	LastDelay	0.00401837	4018.37	1	2
19.5258	caller	0	1484	FullDelay	0.00401837	4018.37	1	2
19.5333	caller	0	1485	LastDelay	0.00401837	4018.37	1	2
19.5333	caller	0	1485	FullDelay	0.00401837	4018.37	1	2
19.5347	callee	0	1298	LastDelay	0.00401837	4018.37	1	2
19.5347	callee	0	1298	FullDelay	0.00401837	4018.37	1	2
19.5435	caller	0	1486	LastDelay	0.00401837	4018.37	1	2
19.5435	caller	0	1486	FullDelay	0.00401837	4018.37	1	2
19.559	caller	0	1487	LastDelay	0.00401837	4018.37	1	2
19.559	caller	0	1487	FullDelay	0.00401837	4018.37	1	2
19.5631	caller	0	1488	LastDelay	0.00401837	4018.37	1	2
19.5631	caller	0	1488	FullDelay	0.00401837	4018.37	1	2
19.5666	caller	0	1489	LastDelay	0.00401837	4018.37	1	2
19.5666	caller	0	1489	FullDelay	0.00401837	4018.37	1	2
19.5724	caller	0	1490	LastDelay	0.00401837	4018.37	1	2
19.5724	caller	0	1490	FullDelay	0.00401837	4018.37	1	2
19.5843	caller	0	1491	LastDelay	0.00401837	4018.37	1	2
19.5843	caller	0	1491	FullDelay	0.00401837	4018.37	1	2
19.5847	caller	0	1492	LastDelay	0.00401837	4018.37	1	2
19.5847	caller	0	1492	FullDelay	0.00401837	4018.37	1	2
19.593	callee	0	1299	LastDelay	0.00401837	4018.37	1	2
19.593	callee	0	1299	FullDelay	0.00401837	4018.37	1	2
19.5941	callee	0	1300	LastDelay	0.00401837	4018.37	1	2
19.5941	callee	0	1300	FullDelay	0.00401837	4018.37	1	2
19.5984	caller	0	1493	LastDelay	0.00401837	4018.37	1	2
19.5984	caller	0	1493	FullDelay	0.00401837	4018.37	1	2
19.6037	callee	0	1301	LastDelay	0.00401837	4018.37	1	2
19.6037	callee	0	1301	FullDelay	0.00401837	4018.37	1	2
19.6167	caller	0	1494	LastDelay	0.00401837	4018.37	1	2
19.6167	caller	0	1494	FullDelay	0.00401837	4018.37	1	2
19.6309	caller	0	1495	LastDelay	0.00401837	4018.37	1	2
19.6309	caller	0	1495	FullDelay	0.00401837	4018.37	1	2
19.6353	caller	0	1496	LastDelay	0.00401837	4018.37	1	2
19.6353	caller	0	1496	FullDelay	0.00401837	4018.37	1	2
19.6423	callee	0	1302	LastDelay	0.00401837	4018.37	1	2
19.6423	callee	0	1302	FullDelay	0.00401837	4018.37	1	2
19.647	callee	0	1303	LastDelay	0.00401837	4018.37	1	2
19.647	callee	0	1303	FullDelay	0.00401837	4018.37	1	2
19.6527	caller	0	1497	LastDelay	0.00401837	4018.37	1	2
19.6527	caller	0	1497	FullDelay	0.00401837	4018.37	1	2
19.6542	callee	0	1304	LastDelay	0.00401837	4018.37	1	2
19.6542	callee	0	1304	FullDelay	0.00401837	4018.37	1	2
19.6567	callee	0	1305	LastDelay	0.00401837	4018.37	1	2
19.6567	callee	0	1305	FullDelay	0.00401837	4018.37	1	2
19.6579	callee	0	1306	LastDelay	0.00401837	4018.37	1	2
19.6579	callee	0	1306	FullDelay	0.00401837	4018.37	1	2
19.6602	callee	0	1307	LastDelay	0.00401837	4018.37	1	2
19.6602	callee	0	1307	FullDelay	0.00401837	4018.37	1	2
19.6682	caller	0	1498	LastDelay	0.00401837	4018.37	1	2
19.6682	caller	0	1498	FullDelay	0.00401837	4018.37	1	2
19.6706	callee	0	1308	LastDelay	0.00401837	4018.37	1	2
19.6706	callee	0	1308	FullDelay	0.00401837	4018.37	1	2
19.6847	callee	0	1309	LastDelay	0.00401837	4018.37	1	2
19.6847	callee	0	1309	FullDelay	0.00401837	4018.37	1	2
19.6875	caller	0	1499	LastDelay	0.00401837	4018.37	1	2
19.6875	caller	0	1499	FullDelay	0.00401837	4018.37	1	2
19.6976	caller	0	1500	LastDelay	0.00401837	4018.37	1	2
19.6976	caller	0	1500	FullDelay	0.00401837	4018.37	1	2
19.7142	caller	0	1501	LastDelay	0.00401837	4018.37	1	2
19.7142	caller	0	1501	FullDelay	0.00401837	4018.37	1	2
19.7169	callee	0	1310	LastDelay	0.00401837	4018.37	1	2
19.7169	callee	0	1310	FullDelay	0.00401837	4018.37	1	2
19.7245	caller	0	1502	LastDelay	0.00401837	4018.37	1	2
19.7245	caller	0	1502	FullDelay	0.00401837	4018.37	1	2
19.74	caller	0	1503	LastDelay	0.00401837	4018.37	1	2
19.74	caller	0	1503	FullDelay	0.00401837	4018.37	1	2
19.742	callee	0	1311	LastDelay	0.00401837	4018.37	1	2
19.742	callee	0	1311	FullDelay	0.00401837	4018.37	1	2
19.7429	callee	0	1312	LastDelay	0.00401837	4018.37	1	2
19.7429	callee	0	1312	FullDelay	0.00401837	4018.37	1	2
19.7513	caller	0	1504	LastDelay	0.00401837	4018.37	1	2
19.7513	caller	0	1504	FullDelay	0.00401837	4018.37	1	2
19.7572	callee	0	1313	LastDelay	0.00401837	4018.37	1	2
19.7572	callee	0	1313	FullDelay	0.00401837	4018.37	1	2
19.7586	callee	0	1314	LastDelay	0.00401837	4018.37	1	2
19.7586	callee	0	1314	FullDelay	0.00401837	4018.37	1	2
19.762	caller	0	1505	LastDelay	0.00401837	4018.37	1	2
19.762	caller	0	1505	FullDelay	0.00401837	4018.37	1	2
19.7759	callee	0	1315	LastDelay	0.00401837	4018.37	1	2
19.7759	callee	0	1315	FullDelay	0.00401837	4018.37	1	2
19.7793	caller	0	1506	LastDelay	0.00401837	4018.37	1	2
19.7793	caller	0	1506	FullDelay	0.00401837	4018.37	1	2
19.7822	caller	0	1507	LastDelay	0.00401837	4018.37	1	2
19.7822	caller	0	1507	FullDelay	0.00401837	4018.37	1	2
19.7875	callee	0	1316	LastDelay	0.00401837	4018.37	1	2
19.7875	callee	0	1316	FullDelay	0.00401837	4018.37	1	2
19.7996	caller	0	1508	LastDelay	0.00401837	4018.37	1	2
19.7996	caller	0	1508	FullDelay	0.00401837	4018.37	1	2
19.8139	caller	0	1509	LastDelay	0.00401837	4018.37	1	2
19.8139	caller	0	1509	FullDelay	0.00401837	4018.37	1	2
19.8164	callee	0	1317	LastDelay	0.00401837	4018.37	1	2
19.8164	callee	0	1317	FullDelay	0.00401837	4018.37	1	2
19.817	caller	0	1510	LastDelay	0.00401837	4018.37	1	2
19.817	caller	0	1510	FullDelay	0.00401837	4018.37	1	2
19.8253	callee	0	1318	LastDelay	0.00401837	4018.37	1	2
19.8253	callee	0	1318	FullDelay	0.00401837	4018.37	1	2
19.8258	callee	0	1319	LastDelay	0.00401837	4018.37	1	2
19.8258	callee	0	1319	FullDelay	0.00401837	4018.37	1	2
19.8272	callee	0	1320	LastDelay	0.00401837	4018.37	1	2
19.8272	callee	0	1320	FullDelay	0.00401837	4018.37	1	2
19.8314	caller	0	1511	LastDelay	0.00401837	4018.37	1	2
19.8314	caller	0	1511	FullDelay	0.00401837	4018.37	1	2
19.8402	caller	0	1512	LastDelay	0.00401837	4018.37	1	2
19.8402	caller	0	1512	FullDelay	0.00401837	4018.37	1	2
19.8461	caller	0	1513	LastDelay	0.00401837	4018.37	1	2
19.8461	caller	0	1513	FullDelay	0.00401837	4018.37	1	2
19.8528	callee	0	1321	LastDelay	0.00401837	4018.37	1	2
19.8528	callee	0	1321	FullDelay	0.00401837	4018.37	1	2
19.8554	caller	0	1514	LastDelay	0.00401837	4018.37	1	2
19.8554	caller	0	1514	FullDelay	0.00401837	4018.37	1	2
19.8591	caller	0	1515	LastDelay	0.00401837	4018.37	1	2
19.8591	caller	0	1515	FullDelay	0.00401837	4018.37	1	2
19.8671	caller	0	1516	LastDelay	0.00401837	4018.37	1	2
19.8671	caller	0	1516	FullDelay	0.00401837	4018.37	1	2
19.8702	callee	0	1322	LastDelay	0.00401837	4018.37	1	2
19.8702	callee	0	1322	FullDelay	0.00401837	4018.37	1	2
19.8737	callee	0	1323	LastDelay	0.00401837	4018.37	1	2
19.8737	callee	0	1323	FullDelay	0.00401837	4018.37	1	2
19.8807	caller	0	1517	LastDelay	0.00401837	4018.37	1	2
19.8807	caller	0	1517	FullDelay	0.00401837	4018.37	1	2
19.8876	callee	0	1324	LastDelay	0.00401837	4018.37	1	2
19.8876	callee	0	1324	FullDelay	0.00401837	4018.37	1	2
19.892	caller	0	1518	LastDelay	0.00401837	4018.37	1	2
19.892	caller	0	1518	FullDelay	0.00401837	4018.37	1	2
19.9001	caller	0	1519	LastDelay	0.00401837	4018.37	1	2
19.9001	caller	0	1519	FullDelay	0.00401837	4018.37	1	2
19.9009	callee	0	1325	LastDelay	0.00401837	4018.37	1	2
19.9009	callee	0	1325	FullDelay	0.00401837	4018.37	1	2
19.902	callee	0	1326	LastDelay	0.00401837	4018.37	1	2
19.902	callee	0	1326	FullDelay	0.00401837	4018.37	1	2
19.9053	caller	0	1520	LastDelay	0.00401837	4018.37	1	2
19.9053	caller	0	1520	FullDelay	0.00401837	4018.37	1	2
19.9154	callee	0	1327	LastDelay	0.00401837	4018.37	1	2
19.9154	callee	0	1327	FullDelay	0.00401837	4018.37	1	2
19.9168	caller	0	1521	LastDelay	0.00401837	4018.37	1	2
19.9168	caller	0	1521	FullDelay	0.00401837	4018.37	1	2
19.9319	caller	0	1522	LastDelay	0.00401837	4018.37	1	2
19.9319	caller	0	1522	FullDelay	0.00401837	4018.37	1	2
19.9362	callee	0	1328	LastDelay	0.00401837	4018.37	1	2
19.9362	callee	0	1328	FullDelay	0.00401837	4018.37	1	2
19.9371	caller	0	1523	LastDelay	0.00401837	4018.37	1	2
19.9371	caller	0	1523	FullDelay	0.00401837	4018.37	1	2
19.9405	callee	0	1329	LastDelay	0.00401837	4018.37	1	2
19.9405	callee	0	1329	FullDelay	0.00401837	4018.37	1	2
19.9434	callee	0	1330	LastDelay	0.00401837	4018.37	1	2
19.9434	callee	0	1330	FullDelay	0.00401837	4018.37	1	2
19.9446	caller	0	1524	LastDelay	0.00401837	4018.37	1	2
19.9446	caller	0	1524	FullDelay	0.00401837	4018.37	1	2
19.9499	caller	0	1525	LastDelay	0.00401837	4018.37	1	2
19.9499	caller	0	1525	FullDelay	0.00401837	4018.37	1	2
19.9527	callee	0	1331	LastDelay	0.00401837	4018.37	1	2
19.9527	callee	0	1331	FullDelay	0.00401837	4018.37	1	2
19.9549	caller	0	1526	LastDelay	0.00401837	4018.37	1	2
19.9549	caller	0	1526	FullDelay	0.00401837	4018.37	1	2
19.9575	callee	0	1332	LastDelay	0.00401837	4018.37	1	2
19.9575	callee	0	1332	FullDelay	0.00401837	4018.37	1	2
19.9596	caller	0	1527	LastDelay	0.00401837	4018.37	1	2
19.9596	caller	0	1527	FullDelay	0.00401837	4018.37	1	2
19.9597	callee	0	1333	LastDelay	0.00401837	4018.37	1	2
19.9597	callee	0	1333	FullDelay	0.00401837	4018.37	1	2
19.9637	callee	0	1334	LastDelay	0.00401837	4018.37	1	2
19.9637	callee	0	1334	FullDelay	0.00401837	4018.37	1	2
19.9658	callee	0	1335	LastDelay	0.00401837	4018.37	1	2
19.9658	callee	0	1335	FullDelay	0.00401837	4018.37	1	2
19.9668	caller	0	1528	LastDelay	0.00401837	4018.37	1	2
19.9668	caller	0	1528	FullDelay	0.00401837	4018.37	1	2
19.9692	callee	0	1336	LastDelay	0.00401837	4018.37	1	2
19.9692	callee	0	1336	FullDelay	0.00401837	4018.37	1	2
19.973	callee	0	1337	LastDelay	0.00401837	4018.37	1	2
19.973	callee	0	1337	FullDelay	0.00401837	4018.37	1	2
19.9753	caller	0	1529	LastDelay	0.00401837	4018.37	1	2
19.9753	caller	0	1529	FullDelay	0.00401837	4018.37	1	2
19.9787	callee	0	1338	LastDelay	0.00401837	4018.37	1	2
19.9787	callee	0	1338	FullDelay	0.00401837	4018.37	1	2
19.9837	callee	0	1339	LastDelay	0.00401837	4018.37	1	2
19.9837	callee	0	1339	FullDelay	0.00401837	4018.37	1	2
19.9858	callee	0	1340	LastDelay	0.00401837	4018.37	1	2
19.9858	callee	0	1340	FullDelay	0.00401837	4018.37	1	2
19.99	callee	0	1341	LastDelay	0.00401837	4018.37	1	2
19.99	callee	0	1341	FullDelay	0.00401837	4018.37	1	2
